source_path,action,reason,target
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAV-X25-EVO/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAV-X25-EVO/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAV-X25-EVO/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAV-X25-EVO-ODID/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAV-X25-EVO-ODID/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAV-X25-EVO-ODID/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAV-X7/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAV-X7/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAV-X7/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAV-X7-ODID/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAV-X7-ODID/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAV-X7-ODID/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAV-X7-bdshot/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAV-X7-bdshot/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAV-X7-bdshot/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAV_GPS/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAV_GPS/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAV_GPS/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAVv5/CUAVv5-pinout.jpg,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAVv5/README.md,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAVv5/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAVv5/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAVv5-bdshot/CUAVv5-pinout.jpg,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAVv5-bdshot/README.md,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAVv5-bdshot/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAVv5-bdshot/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAVv5Nano/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAVv5Nano/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAVv5Nano-bdshot/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CUAVv5Nano-bdshot/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CarbonixF405/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CarbonixF405/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CrazyF405/CrazyF405HD_pinout.jpg,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CrazyF405/CrazyF405_external_elrs.jpg,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CrazyF405/README.md,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CrazyF405/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CrazyF405/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CrazyF405/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeBlack/CubeBlack-pinout.jpg,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeBlack/README.md,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeBlack/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeBlack/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeBlack/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeBlack+/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeBlack+/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeBlack+/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeBlack-periph/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeBlack-periph/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeGreen-solo/README.md,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeGreen-solo/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeGreen-solo/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeGreen-solo/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeNode/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeNode/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeNode-ETH/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeNode-ETH/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeNode-ETH/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange/CubeOrange-pinout.svg,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange/README.md,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange/hwdef-bl.inc,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange/hwdef.inc,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange/sdcard.inc,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange-ODID/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange-ODID/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange-ODID/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange-SimOnHardWare/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange-SimOnHardWare/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange-bdshot/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange-bdshot/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange-bdshot/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange-joey/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange-joey/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange-joey/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange-joey/scripts/mode.lua,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange-periph/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange-periph/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange-periph/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange-periph-heavy/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange-periph-heavy/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrange-periph-heavy/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrangePlus/CubeOrange-pinout.svg,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrangePlus/README.md,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrangePlus/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrangePlus/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrangePlus/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrangePlus-ODID/CubeOrange-pinout.svg,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrangePlus-ODID/README.md,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrangePlus-ODID/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrangePlus-ODID/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrangePlus-ODID/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrangePlus-SimOnHardWare/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrangePlus-SimOnHardWare/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrangePlus-bdshot/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrangePlus-bdshot/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeOrangePlus-bdshot/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubePurple/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubePurple/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubePurple/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeRedPrimary/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeRedPrimary/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeRedPrimary/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeRedPrimary-PPPGW/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeRedPrimary-PPPGW/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeRedPrimary-PPPGW/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeRedSecondary/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeRedSecondary/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeRedSecondary/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeRedSecondary-IO/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeSolo/README.md,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeSolo/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeSolo/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeSolo/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeYellow/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeYellow/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeYellow/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeYellow-bdshot/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/CubeYellow-bdshot/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DAKEFPVF405/Bottom.png,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DAKEFPVF405/README.md,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DAKEFPVF405/Top.png,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DAKEFPVF405/WiringDiagramBottom.png,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DAKEFPVF405/WiringDiagramTop.png,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DAKEFPVF405/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DAKEFPVF405/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DAKEFPVF405/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DAKEFPVH743/DAKEFPVH743_Bottom.jpg,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DAKEFPVH743/DAKEFPVH743_Top.jpg,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DAKEFPVH743/DAKEFPVH743_WiringDiagramBottom.jpg,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DAKEFPVH743/DAKEFPVH743_WiringDiagramTop.jpg,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DAKEFPVH743/README.md,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DAKEFPVH743/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DAKEFPVH743/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DAKEFPVH743/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DAKEFPVH743Pro/DAKEFPVH743Pro_Bottom.png,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DAKEFPVH743Pro/DAKEFPVH743Pro_Top.png,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DAKEFPVH743Pro/DAKEFPVH743Pro_WiringDiagramBottom.png,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DAKEFPVH743Pro/DAKEFPVH743Pro_WiringDiagramTop.png,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DAKEFPVH743Pro/README.md,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DAKEFPVH743Pro/defaults.parm,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DAKEFPVH743Pro/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DAKEFPVH743Pro/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DevEBoxH7v2/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DevEBoxH7v2/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DroneerF405/DroneerF405_Board_Bottom.jpg,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DroneerF405/DroneerF405_Board_Pinout.jpg,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DroneerF405/DroneerF405_Board_Top.jpg,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DroneerF405/README.md,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DroneerF405/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DroneerF405/hwdef.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
src/ardupilot/libraries/AP_HAL_ChibiOS/hwdef/DrotekP3Pro/hwdef-bl.dat,ARCHIVE_REFERENCE,external dependency; pin only,src/external/DEPENDENCIES.md
